school_id_A,school_id_B,root_school_name_A,root_school_name_B,school_level_A,school_level_B,district_A,district_B,Fuzzy_match_score,Match_Type
415,42956,pa~nchakanya,pancha kanya,avi,avi,tanahun,tanahun,3.0,"District: complete, School level: complete, Root name: complete"
416,41343,gogana,gogan,mavi,mavi,kaski,kaski,3.0,"District: complete, School level: complete, Root name: complete"
418,43002,pasale,pasale,avi,avi,tanahun,tanahun,3.0,"District: complete, School level: complete, Root name: complete"
420,43401,sarasvati,saraswati,avi,avi,tanahun,tanahun,3.0,"District: complete, School level: complete, Root name: complete"
425,42103,kalika,kalika,mavi,mavi,kaski,kaski,3.0,"District: complete, School level: complete, Root name: complete"
426,4813,chandi,chandi,pravi,pravi,tanahun,tanahun,3.0,"District: complete, School level: complete, Root name: complete"
431,4219,bala vikasa,bal bikas,mavi,mavi,tanahun,tanahun,3.0,"District: complete, School level: complete, Root name: complete"
432,44441,tatopani,tatopani,pravi,pravi,tanahun,tanahun,3.0,"District: complete, School level: complete, Root name: complete"
435,479,amarajyoti,amar jyoti,mavi,mavi,tanahun,tanahun,3.0,"District: complete, School level: complete, Root name: complete"
439,42955,pa~nchajyoti,pancha jyoti,pravi,pravi,tanahun,tanahun,3.0,"District: complete, School level: complete, Root name: complete"
440,43578,shahida krrishna,shahid krishna,mavi,mavi,tanahun,tanahun,3.0,"District: complete, School level: complete, Root name: complete"
441,41500,himalaya,himalaya,mavi,mavi,kaski,kaski,3.0,"District: complete, School level: complete, Root name: complete"
443,51292,dipendra,dipendra,avi,avi,nawalparasi,nawalparasi,3.0,"District: complete, School level: complete, Root name: complete"
446,41884,janapremi,janapremi,mavi,mavi,tanahun,tanahun,3.0,"District: complete, School level: complete, Root name: complete"
447,4175,arunodaya,arunodaya,pravi,pravi,tanahun,tanahun,3.0,"District: complete, School level: complete, Root name: complete"
449,41302,gau.npharkodaya,gaunpharkodaya,mavi,mavi,tanahun,tanahun,3.0,"District: complete, School level: complete, Root name: complete"
450,37596,udaya,udaya,avi,avi,bhaktapur,bhaktapur,3.0,"District: complete, School level: complete, Root name: complete"
452,43226,rashtiya,rastriya,avi,avi,tanahun,tanahun,3.0,"District: complete, School level: complete, Root name: complete"
453,41596,jaladevi,jal devi,avi,avi,tanahun,tanahun,3.0,"District: complete, School level: complete, Root name: complete"
454,43190,ramashaha,ram shah,mavi,mavi,tanahun,tanahun,3.0,"District: complete, School level: complete, Root name: complete"
455,41867,janakalyana,janakalyan,mavi,mavi,tanahun,tanahun,3.0,"District: complete, School level: complete, Root name: complete"
456,42474,mahadevasthana,mahadev sthan,avi,avi,gorkha,gorkha,3.0,"District: complete, School level: complete, Root name: complete"
458,4400,varahi,barahi,mavi,mavi,tanahun,tanahun,3.0,"District: complete, School level: complete, Root name: complete"
459,35351,rashtriya,rastriya,avi,avi,kathmandu,kathmandu,3.0,"District: complete, School level: complete, Root name: complete"
461,4791,chandeshvari,chandeshwori,avi,avi,tanahun,tanahun,3.0,"District: complete, School level: complete, Root name: complete"
462,43604,shanti varsha,shanti barsa,pravi,pravi,tanahun,tanahun,3.0,"District: complete, School level: complete, Root name: complete"
463,42805,navajyoti,nawa jyoti,pravi,pravi,kaski,kaski,3.0,"District: complete, School level: complete, Root name: complete"
464,44414,talabesi,talvesi,mavi,mavi,tanahun,tanahun,3.0,"District: complete, School level: complete, Root name: complete"
465,469,amarajyoti gau.npharka,amar jyoti gaun pharka,mavi,mavi,kaski,kaski,3.0,"District: complete, School level: complete, Root name: complete"
466,42338,lakshmi adarsha,laxmi adarsha,mavi,mavi,kaski,kaski,3.0,"District: complete, School level: complete, Root name: complete"
471,4877,chabdi,chhabdi,mavi,mavi,tanahun,tanahun,3.0,"District: complete, School level: complete, Root name: complete"
472,42207,khaireni,khaireni,mavi,mavi,tanahun,tanahun,3.0,"District: complete, School level: complete, Root name: complete"
474,42628,masrya~ngadi,marsyangdi,avi,avi,tanahun,tanahun,3.0,"District: complete, School level: complete, Root name: complete"
476,4518,bhanu,bhanu,mavi,mavi,tanahun,tanahun,3.0,"District: complete, School level: complete, Root name: complete"
478,43173,rajapura,rajpur,mavi,mavi,tanahun,tanahun,3.0,"District: complete, School level: complete, Root name: complete"
479,42105,kalika,kalika,mavi,mavi,kaski,kaski,3.0,"District: complete, School level: complete, Root name: complete"
480,43169,rajasthala,rajasthal,pravi,pravi,tanahun,tanahun,3.0,"District: complete, School level: complete, Root name: complete"
481,427,adharabhuta,adharbhut,mavi,mavi,tanahun,tanahun,3.0,"District: complete, School level: complete, Root name: complete"
482,42536,maheshvari,maheshwori,mavi,mavi,kaski,kaski,3.0,"District: complete, School level: complete, Root name: complete"
483,32679,janajagrriti j~nana rashmi,jana jagriti gyan rashmi,mavi,mavi,kathmandu,kathmandu,3.0,"District: complete, School level: complete, Root name: complete"
484,4807,chandi debi,chandi devi,pravi,pravi,tanahun,tanahun,3.0,"District: complete, School level: complete, Root name: complete"
485,43257,ratna rajya lakshmi kanya,ratna rajya laxmi kanya,avi,avi,tanahun,tanahun,3.0,"District: complete, School level: complete, Root name: complete"
486,44376,suryodaya,suryodaya,avi,avi,tanahun,tanahun,3.0,"District: complete, School level: complete, Root name: complete"
488,4542,bhavanikalika,bhawani kalika,mavi,mavi,kaski,kaski,3.0,"District: complete, School level: complete, Root name: complete"
491,4119,a.ndi barahi,andhi barahi,avi,avi,tanahun,tanahun,3.0,"District: complete, School level: complete, Root name: complete"
495,52790,krrishna,krishna,avi,avi,rolpa,rolpa,3.0,"District: complete, School level: complete, Root name: complete"
501,63610,tribhuvana jana,tribhuvan jan,mavi,mavi,salyan,salyan,3.0,"District: complete, School level: complete, Root name: complete"
508,53987,nepala rashtiya,nepal rastriya,mavi,mavi,bardiya,bardiya,3.0,"District: complete, School level: complete, Root name: complete"
516,13722,mahendrodaya,mahendra,avi,avi,ilam,ilam,3.0,"District: complete, School level: complete, Root name: complete"
517,15368,sharada,sarada,pravi,pravi,ilam,ilam,3.0,"District: complete, School level: complete, Root name: complete"
518,13638,pamcha kanya,maha kanya,pravi,pravi,khotang,khotang,3.0,"District: complete, School level: complete, Root name: complete"
521,12502,janaka,janak,mavi,mavi,ilam,ilam,3.0,"District: complete, School level: complete, Root name: complete"
525,12325,janachetana,jana chetana,pravi,pravi,khotang,khotang,3.0,"District: complete, School level: complete, Root name: complete"
529,13282,kuhu.nda.nda,kuhudada,mavi,mavi,khotang,khotang,3.0,"District: complete, School level: complete, Root name: complete"
530,21504,janata,janata,mavi,mavi,saptari,saptari,3.0,"District: complete, School level: complete, Root name: complete"
534,11236,damli,damli,mavi,mavi,khotang,khotang,3.0,"District: complete, School level: complete, Root name: complete"
535,14546,pam~nchavati,panchawati,avi,avi,khotang,khotang,3.0,"District: complete, School level: complete, Root name: complete"
537,11470,dudhakoshi,dudh koshi,pravi,pravi,khotang,khotang,3.0,"District: complete, School level: complete, Root name: complete"
539,12364,janajyoti,jana jyoti,avi,avi,khotang,khotang,3.0,"District: complete, School level: complete, Root name: complete"
540,1812,vidhodaya,bidhyodaya,pravi,pravi,khotang,khotang,3.0,"District: complete, School level: complete, Root name: complete"
541,62878,,,mavi,mavi,jumla,jumla,3.0,"District: complete, School level: complete, Root name: complete"
546,1583,buddha,bauddha,avi,avi,ilam,ilam,3.0,"District: complete, School level: complete, Root name: complete"
547,11084,chandrakala,chandra kala,pravi,pravi,ilam,ilam,3.0,"District: complete, School level: complete, Root name: complete"
548,11407,dikuva,dikuwa,avi,avi,khotang,khotang,3.0,"District: complete, School level: complete, Root name: complete"
549,13033,kalika,kalika,pravi,pravi,khotang,khotang,3.0,"District: complete, School level: complete, Root name: complete"
551,14108,namasali~na,namsaling,mavi,mavi,ilam,ilam,3.0,"District: complete, School level: complete, Root name: complete"
552,13784,maipokhari samskrrita,maipokhari saskrit,mavi,mavi,ilam,ilam,3.0,"District: complete, School level: complete, Root name: complete"
553,11971,himalaya,himalaya,mavi,mavi,ilam,ilam,3.0,"District: complete, School level: complete, Root name: complete"
554,15507,sarasvati,saraswati,mavi,mavi,ilam,ilam,3.0,"District: complete, School level: complete, Root name: complete"
558,15228,sajha,sajha,pravi,pravi,khotang,khotang,3.0,"District: complete, School level: complete, Root name: complete"
559,12349,jana jagrriti,jana jagriti,pravi,pravi,khotang,khotang,3.0,"District: complete, School level: complete, Root name: complete"
561,11370,dharapani,dharapani,mavi,mavi,khotang,khotang,3.0,"District: complete, School level: complete, Root name: complete"
562,13301,kushmanda,kusmanda,avi,avi,okhaldhunga,okhaldhunga,3.0,"District: complete, School level: complete, Root name: complete"
563,11313,devi,devi,avi,avi,khotang,khotang,3.0,"District: complete, School level: complete, Root name: complete"
564,13673,maha kala,mahakal,pravi,pravi,khotang,khotang,3.0,"District: complete, School level: complete, Root name: complete"
567,15736,shanti,shanti,avi,avi,khotang,khotang,3.0,"District: complete, School level: complete, Root name: complete"
568,11237,damodara mahasimha,damodar mahasingh,pravi,pravi,khotang,khotang,3.0,"District: complete, School level: complete, Root name: complete"
569,12596,janashrama,janashram,pravi,pravi,khotang,khotang,3.0,"District: complete, School level: complete, Root name: complete"
571,15615,sarvodaya,sarbodaya,avi,avi,sunsari,sunsari,3.0,"District: complete, School level: complete, Root name: complete"
572,15045,rashtriya,rastriya,pravi,pravi,khotang,khotang,3.0,"District: complete, School level: complete, Root name: complete"
573,15649,savakali,sawakali,mavi,mavi,khotang,khotang,3.0,"District: complete, School level: complete, Root name: complete"
575,1389,jala kanya,bal kanya,avi,avi,khotang,khotang,3.0,"District: complete, School level: complete, Root name: complete"
576,11088,chandra,chandra,pravi,pravi,khotang,khotang,3.0,"District: complete, School level: complete, Root name: complete"
577,1761,bhimasena adarsha,bhimsen adarsha,avi,avi,udayapur,udayapur,3.0,"District: complete, School level: complete, Root name: complete"
578,14471,pa~nchakanya,pancha kanya,pravi,pravi,khotang,khotang,3.0,"District: complete, School level: complete, Root name: complete"
583,14085,navajyoti,nabajyoti,pravi,pravi,khotang,khotang,3.0,"District: complete, School level: complete, Root name: complete"
584,15554,sarasvati,saraswati,mavi,mavi,khotang,khotang,3.0,"District: complete, School level: complete, Root name: complete"
585,12585,janaseva,janasewa,pravi,pravi,khotang,khotang,3.0,"District: complete, School level: complete, Root name: complete"
586,11034,chakali devi,chakalidevi,avi,avi,khotang,khotang,3.0,"District: complete, School level: complete, Root name: complete"
587,11129,chautare damda,chautare danda,pravi,pravi,khotang,khotang,3.0,"District: complete, School level: complete, Root name: complete"
589,14429,pa~nchakanya,pancha kanya,avi,avi,khotang,khotang,3.0,"District: complete, School level: complete, Root name: complete"
590,15403,sarasvati,saraswati,avi,avi,khotang,khotang,3.0,"District: complete, School level: complete, Root name: complete"
592,1692,bhanu,bhanu,avi,avi,khotang,khotang,3.0,"District: complete, School level: complete, Root name: complete"
597,12468,janajagrriti,janajagriti,avi,avi,khotang,khotang,3.0,"District: complete, School level: complete, Root name: complete"
598,12468,janajagrriti,janajagriti,avi,avi,khotang,khotang,3.0,"District: complete, School level: complete, Root name: complete"
600,15534,sarasvati,saraswati,pravi,pravi,khotang,khotang,3.0,"District: complete, School level: complete, Root name: complete"
602,13018,kalika,kalika,mavi,mavi,khotang,khotang,3.0,"District: complete, School level: complete, Root name: complete"
603,12316,janachetana,jana chetana,avi,avi,khotang,khotang,3.0,"District: complete, School level: complete, Root name: complete"
604,15812,shikhara,shikhar,pravi,pravi,khotang,khotang,3.0,"District: complete, School level: complete, Root name: complete"
605,14491,pamcha,pancha,mavi,mavi,khotang,khotang,3.0,"District: complete, School level: complete, Root name: complete"
606,14491,pa~ncha,pancha,mavi,mavi,khotang,khotang,3.0,"District: complete, School level: complete, Root name: complete"
607,12193,jaleshvari,jaleshwari,avi,avi,khotang,khotang,3.0,"District: complete, School level: complete, Root name: complete"
608,14489,pamcha,pancha,pravi,pravi,khotang,khotang,3.0,"District: complete, School level: complete, Root name: complete"
610,13188,khartamcha,khartamchha,pravi,pravi,khotang,khotang,3.0,"District: complete, School level: complete, Root name: complete"
616,16593,simha kali,siddha kali,pravi,pravi,khotang,khotang,3.0,"District: complete, School level: complete, Root name: complete"
617,15682,seti,seti,pravi,pravi,khotang,khotang,3.0,"District: complete, School level: complete, Root name: complete"
619,1395,lala kanya,bal kanya,pravi,pravi,khotang,khotang,3.0,"District: complete, School level: complete, Root name: complete"
621,15888,shivasthana,shivasthan,pravi,pravi,khotang,khotang,3.0,"District: complete, School level: complete, Root name: complete"
623,15807,shiddheshvari,shiddheswari,avi,avi,khotang,khotang,3.0,"District: complete, School level: complete, Root name: complete"
624,33645,lalita vikasha,lalit bikash,nimavi,nimavi,lalitpur,lalitpur,3.0,"District: complete, School level: complete, Root name: complete"
630,12664,janata,janata,avi,avi,khotang,khotang,3.0,"District: complete, School level: complete, Root name: complete"
632,12372,jana jyoti,jana jyoti,pravi,pravi,khotang,khotang,3.0,"District: complete, School level: complete, Root name: complete"
633,11345,devasthana,dewasthan,avi,avi,khotang,khotang,3.0,"District: complete, School level: complete, Root name: complete"
638,12173,jalapa,jalapa,avi,avi,khotang,khotang,3.0,"District: complete, School level: complete, Root name: complete"
640,16760,simha devi,singha devi,mavi,mavi,khotang,khotang,3.0,"District: complete, School level: complete, Root name: complete"
641,13874,manu,manuka,pravi,pravi,khotang,khotang,3.0,"District: complete, School level: complete, Root name: complete"
643,13704,mahamkala,mahangkala,avi,avi,khotang,khotang,3.0,"District: complete, School level: complete, Root name: complete"
